text,label
Ждем!,neutral
Ждем! 🤗,neutral
Ждем! 🤗,neutral
Ждём) 🤔,neutral
ждемс,neutral
Ждёте третий том Анмачт?,neutral
"Жду комментарий Гаги: ""Продам, не играна, плёнка не снята. В ЛС""",neutral
Жду свою коробочку в Москве),neutral
Жду свою коробочку в Череповец 🥰,neutral
жеееееееесть,neutral
жееееееесть,neutral
Желаю удачи! Участвую,positive
Желтая выглядит неплохо,positive
Жетоны с рынка можно выставлять на поле на будущее?,neutral
"жетоны трекеры просто затычки на карте где ресурсы? и сколько монет дают за 2,5к?",neutral
Жуткое поместье,neutral
За Артемия однозначно!!11,positive
За Артемия!!!,positive
За кредиты можно купить только урон или здоровье и очки действия тоже можно покупать?,neutral
"За магазин на Пионерской жалко, самый удобный забор предзаказов был на весь север :)",negative
За семейку простенькую 16к......,negative
За что вы так с МА? Это ж ноябрь в лучшем случае(,negative
за Шуру!!,positive
забайтили максимум апокалипсис)))😆,neutral
Забрал лучшую игру в коллекцию... Желаю вам великолепных продаж.,positive
Забыли бонусное фото добавить. Вид статуи сзади...,neutral
завершенные?,neutral
зависает жестко...,negative
"Заворачивайте, отправляйте, я уже пачкой бумажек монитор проткнул 😂",neutral
Задания по окончании мероприятия можете выложить?,neutral
Заем музыку включили? Слышно плохо(,negative
Заинтригован 🙃,positive
"Заказ оплачен, но в обработке, это норм?",neutral
закончился ранее,neutral
ЗАПУСКААААААААААААААААЙ,neutral
Заслуженно! Очень прикольная идея и ее реализация!,positive
Затерянный мир,neutral
затизерить? а я думал вы (сова) локализаторы...,neutral
"зачем 4 врага выложил, сейчас не надо",neutral
Зачем вы это показали? Пошла за глазками,neutral
Зачем провоцируете на вопросы по черепахам и Брюс ли против Али?,neutral
Звездный крейсер Галактика,neutral
Зверь все так же декабрь?,neutral
звук отвратный,negative
звук теперь задвоился,negative
звука нет,negative
Звучит как серп,neutral
звучит очень интересно! уже хочется сыграть😏,positive
Звучит очень круто,positive
"Звучит, как Сельдерей",neutral
"Здравствуйте , а продажа б/у игр... планируется?",neutral
Здравствуйте а белый замок дуэль когда?,neutral
"Здравствуйте ребят, слушайте а когда рассылка Unmatched ведьмака?",neutral
"Здравствуйте, а Максимум апокалипсис планируется весь или только дополнение пустоши?",neutral
"Здравствуйте, а что за дополнение новые возможности? Expanded Horizons?",neutral
"Здравствуйте, вчера сделал предзаказ, сегодня решил что все таки дозакажу еще кое что, я могу эти 2 заказа объединить в один, что бы не платить еще раз за доставку?",neutral
"Здравствуйте, вчера сделал предзаказ... могу объединить в один?",neutral
"Здравствуйте, до какого времени завтра предзаказ будет ещё открыт?",neutral
"Здравствуйте, интересует можно ли поменять доставку...",neutral
"Здравствуйте, интересует можно ли поменять на доставку в пункт выдачи,если на предзаказе заказывал игру самовывозом ( клуб единорог,г. Москва. Настольная игра Seti), доплатив за доставку ?",neutral
"Здравствуйте, скажите,пожалуйста, игра вдвоём хорошо играется или нет?",neutral
Здравствуйте! А когда будет предзаказ Railroad Tiles? какая примерная стоимость?,neutral
"Здравствуйте! Если при оформлении предзаказа вы сотрудничали с одной точкой самовывоза в городе, потом перестали, а сейчас уже работаете с другой, предзаказ приедет куда? В другом издательстве просто в таком случае старые предзаказы на сдэк переоформляли, потому интересуюсь",neutral
Здравствуйте! Не планируется ли повторный тираж потерянной экспедиции для арнака?,neutral
Здравствуйте! Планируете ли в далёком/недалёком будущем рассмотреть дополнения к босс-монстру?,neutral
Здравствуйте. Когда Асэншн ожидать на вб и озон? 😊,neutral
"Здравствуйте. Подскажите пожалуйста, как она идёт в соло? 😀",neutral
Зелёная выглядит интереснее всего.),positive
Зелёная или жёлтая,neutral
Зеленая или желтая),neutral
"Зелёная предзаказана, хочется ещё синюю.",positive
Зелёная. В синюю и красную уже играла,neutral
"Зелёная) хотя и синяя, для дочки, была бы неплохой)",positive
Зелененькую запробовала бы,neutral
"Зеленую бы коробочку. А желтую сам куплю, так уж и быть!",positive
Зеленую бы коробочку),neutral
Зелёную хотела попробовать. Синюю и красную играла,neutral
зеленые как озеро - надо вместе - ок),positive
Злые вы 😑,negative
знакомые лица...,neutral
Знамя Кринжа если только...,neutral
"Знаю, что немного не в тему (но предзаказ очень ждём), однако нет ли новостей по поводу Unmatched черепашек ниндзя? Да, я помню, что локи не будет, но вы писали, что привезете их на англ",neutral
зная как обычно происходит... надо читать как: «не ждите раньше мая»,negative
Зрелище было увлекательное но в какой-то момент стало тяжело понимать что вы делаете)),negative
И Артему нужно нижнего монстра убить и вы победили,neutral
и вроде когда несколько задач не выполнил,neutral
И вы только гляньте на её кубик! Он великолепен...,positive
И добавили. Смиритес,neutral
и добавили.....,neutral
"И еще вопрос тогда следом: будет ли еще стрим по допам? Очень интересует как играется доп с предателем. Ну или если не стрим, то обзорчик)",neutral
"И ещё вопрос, может кто-то знает, что будет в будущих дополнениях к этому изданию, понадобятся ли дополнительные поля на поле?""",neutral
И зеленых миплов к допу Чума,neutral
"И надеюсь, что хорошо прочешите BGG, там килотонна вопросов по правилам)",neutral
"И тут встанет вопрос цены, конечно же)",neutral
и тут началась магия времени))),positive
и убавили... звук,negative
"И хочется теперь, и колется...",neutral
"и, раз уж зашел, по существу вопроса: ""бумажки на лбу""",neutral
Игра вроде как чем то похожа на СтонСага. В которую я вписался в предзаказ. Если эта игра схожая с игрой СтонСага. Капец🤦‍♂️Придётся устраиваться на пятую работу.,negative
"Игра выглядит интересно, но за такие деньги...",negative
"Игра не зашла, брать не буду. Но вы большие молодцы, что слушаете свою аудиторию ! Спасибо за клиентоориентированность ☺",positive
"Игра от названия которой у москвичей начинает дёргаться глаз, по вполне себе московским ценам 😀",neutral
Игра оч хороша,positive
Игра очень понравилась...,positive
Игра похожа на The Lost Expedition?,neutral
Игра про выборную систему в США,neutral
игра топ,positive
"Игра хорошая, и играется интересно. Но комплектация ужасна...",negative
игра чисто или соло пасьянс или дуэль?,neutral
"Игра шикарная, название отстой",positive
Игра Эндера,neutral
"Игравшие, расскажите плиз, как оно на двоих?",neutral
"играется легко, и «ля ты крыса» мы говорили чаще чем в подсадном голубе)))",positive
"играется легко, и «ля ты крыса» мы говорили чаще чем в подсадном голубе)))",neutral
"Играется отлично, монетки не отсюда.",positive
игру ломаете в,neutral
из австралии чтоли?,neutral
Из последнего - Экспансия.,neutral
Из последних: пересмотрела Интерстеллар и он мне неожиданно очень понравился,positive
"Известно, хотя бы примерно , когда запуск Мисвинд?🙏🏻",neutral
"Извините, но я так и не понял сколько полей в игре... Помогите..",neutral
"Извините, пожалуйста, за оффтоп, возможно пропустил пост. Когда примерно ожидать поступления ВК Мечи пламя?",neutral
"извиняюсь, если пропустил... а что на счёт допа к SETI?",neutral
изгнали не за что.,negative
или как вулкан,neutral
или через простую дорогу это тоже общий лес?,neutral
Имеет ли смысл замешивать больше двух допов разом?,neutral
Инстабай,neutral
интересная игра),positive
Интересно,positive
Интересно как идут продажи базы и ждать ли нам когда-то допов..),neutral
"Интересно, будет ли сравнение со стоунсага, которая от этого автора",neutral
Интерстеллар,neutral
Иопаный курлык! Семки есть? А если найду?,neutral
Истоки. Там целых три храма...,neutral
К Seti будут прилагаться переведенные карты? Это прикольно 😜,positive
"Каждый год смешно, спасибо)",positive
Кайф фигурки надо)...,neutral
Кайф! Рад за авторов и за Гагу...,positive
"Как бандлы заказать, их нет в корзине",neutral
Как вам механика рынка?,neutral
"Как вас привлекла дорога приключений, в Гага геймс?)",neutral
"Как вырезать вставки и скруглять углы в SETI, не имея пнп образования? Покупая, я надеялся получить готовый комплект, а тут куча листов головной боли!)",negative
Как дела с unmatched the Witcher?,neutral
Как дела с коробками Unmatched Ведьмак?,neutral
Как же долго Война кольца едет 😢 с марта месяца ждем,negative
"Как же сильно я жду Ассеншн, просто цензурных слов нет ))",neutral
Как же Эрнесто Капибара? 😭,neutral
Как на пятерых раздать?,neutral
Как называется графический роман?,neutral
Как Одинокие волки превратились в Стаю...,neutral
Как она на двоих играется?,neutral
Как переголосовать?,neutral
Как поживает игра про электричку?,neutral
"Как посмотреть полный список того, что вошло в декабрьскую позицию Зверь. новая волна: полная. На сайте вашем эту страницу уже не посмотреть",neutral
"Как посмотреть, что я заказывал в декабре? В ЛК нет ничего",negative
Как потом получить промо отдельно в Единороге? По тому же номеру заказа?,neutral
как проиграть в эту игру?,neutral
"как срабатывает преданность на чемпионах, просто от одной карты ? на карте разыгранной в игровой области преданность срабатывает после активации героя?",neutral
Как там Алтэя?,neutral
Как там ведьмак? По расписанию? 😊,neutral
Как-то маловато рекламы...,negative
Какая крутая задумка!) на фото уже загадки или ждем их позже?),positive
"Какая самая лучшая для старта, ту и хотелось бы",neutral
Какая свежая и оригинальная шутка! 🙄,positive
Какая то насмешка...,negative
"Какие вы классные! Спасибо за розыгрыш, всем удачи!)",positive
Какие ещё есть дополнения к ней?,neutral
Какие именно промо будут на предзаказе?,neutral
Какие интересные сравнения 😁,neutral
Какие новые карты на витрине?,neutral
Какие прогнозы на локализацию звездно-полосатого набора Unmatched ?,neutral
какие эффекты есть у врагов кроме провокации и террора?,neutral
Какие эффекты у ваших героев?,neutral
Какое из дополнений более менее к покупке ?,neutral
Какой в итоге перевод к seti?,neutral
Какой в итоге перевод к seti? Тонкие вставки или полноценные карты?,neutral
Какой зверь?? Где корпус? :(,negative
Какой нить Марш муравьёв с кучей компонентов делюкс - 6к. Коробки с тайлами и миплами - 20к. Это просто смешно,negative
Какой статус по Нэкодзиме?),neutral
"Какую-нибудь базовую, для старта.",neutral
Капиасейшенотправте😞,neutral
Капиасейшенотправте😞,negative
"Капибалалайщик, капибалдА",neutral
"Капибалбес, однозначно)",neutral
Капибаловница😉,neutral
Капибанан,neutral
Капибара на картах...,neutral
Капибарабашка,neutral
Капибаранка )),neutral
Капибаранка 😍🤩,neutral
Капибарбариска,neutral
"Капибарин, конечно!🤴",neutral
Капибариста по домашнему,neutral
капибариста),neutral
Капибармаглот!,neutral
Капибарокко -новый стиль в архитектуре!,neutral
Капибартоломей,neutral
"Капибары нет картинки, напишу так, в общем тут как будто капибара такая прикольная нарисована в стиле аниме с повязкой, в лапах держит ракетку от бадминтона, один глаз прищурила хитро так. Вечером типа ждёт всех на настолки к себе в свою нору-двушку",positive
"Капибары это хорошо, но где Куба Либре?",neutral
Капибатониться,neutral
Капиматьнаседка,neutral
карта которая на новый год была отложена учавствовала в подчете 3х карт на раунд?,neutral
Картов в анимешных протекторах...,neutral
Карточная игра про карточную игру,neutral
Карточный ужас Аркхэма...,neutral
"Кенты, нашаманьте мне эту игру😉",neutral
кепка — ультрахороша...,positive
КиК до конца года предзаказ? Или 26й?,neutral
"Кинфаер, зверь...",neutral
Кинфайр будет проходить на стримах ещё? И есть ли у вас там любимый герой?,neutral
Классно!,positive
"Клёвая игра, поиграли на гага фесте, нам с детьми зашло!",positive
"Клёвая кепка))))) и фотки хорошие. В отличии от части комментаторов, которые тупо душнилы.",positive
Клинок и колдовство предзаказ в 2026г?,neutral
Клинок и колдовство тоже на конец года съехал?,neutral
Клинок и Колдовство. Что будет именно?? Предзаказ который уже был или что то новое?),neutral
Клуб по интересам «интеллектуально-падшие капибары» случайно найдут локацию прогуливаясь по городу))))),positive
Книга сценариев будет или уже нет?,neutral
Книги про Алису Селезнёву.,neutral
кнопка правил для дорожных работ не работает 😔,negative
Коврик только для соло?,neutral
Когда SETI отправите?,neutral
Когда Алтея?,neutral
Когда асеншел тактитк приедет?,neutral
Когда брал синюю и крассную за 750 рублей...эх...,negative
когда будет в маркетплейсах?,neutral
Когда будет информация по Алтеи и Некодзиме? Как долго ждать?,neutral
когда будет Куба Либре? И Наполеоника от гмт?,neutral
Когда будет розыгрыш?),neutral
когда в продаже появится космополит?,neutral
Когда в регионах? Как скоро выложите табличку с датами?,neutral
когда вода кончается,neutral
Когда возможен следующий турнир на 128 человек по Анмачт. или пока что нет информации на этот счёт?,neutral
Когда выйдет дополнение к Карточной Войне Кольца?,neutral
Когда выйдет дополнения на 6 человек для карточной войны кольца ?,neutral
Когда ждать и информация по ценам?,neutral
"Когда ждать игру? В магазинах уже есть, а предзаказ до сих пор не передали в СДЭК",negative
Когда ждать предзаказ на Mythwind?,neutral
Когда же уже предзаказ?,neutral
Когда Корпус ожидать?,neutral
Когда максимум апокалипсис? Обещали ещё летом😒,negative
Когда начнётся продажа игры.,neutral
Когда начнется рассылка заказавшим?,neutral
Когда новости по предзаказам др. настолок?,neutral
Когда открыл коробку - а там резиночки...,neutral
"Когда планируется рассылка, в частности РБ? На прошлой неделе вроде ждали переводы",neutral
Когда появится на маркетах?,neutral
Когда предзаказ ascension поедет в Москву в Единорог? Есть шанс до этой субботы забрать? А то в субботу улетаем до сентября,neutral
Когда предзаказ Эпохи и Shallow sea??,neutral
Когда предзаказ?,neutral
Когда приедет Ascension Tactics в Единорог в Москве? Вроде еще на прошлой неделе должен был…,negative
Когда приедет доп к войне кольца карточной и что по unmatched witcher,neutral
"Когда примерно будет предзаказ, чтобы денег подсобрать к этому моменту? Игру точно буду брать!",neutral
Когда примерно будет предзаказ? Пока деньги есть))),neutral
Когда примерно будет предзаказ? Пока деньги есть))) Буду брать фул пачку))),neutral
Когда примерно предзаказ?,neutral
Когда результаты розыгрыша?),neutral
Когда свежие статусы проектов?,neutral
Когда сдэк в Москву поедет??,neutral
Когда сундук к Арнаку?,neutral
когда там начало,neutral
Когда там уже Сети привезут?...,neutral
Когда там уже Сети привезут?) Или я пропустила чего и уже не июль?),neutral
Когда у нас Mythwind случится? 🤓,neutral
Когда увидел свой коммент на видосике от ГаГи 🫠🥲🤧,neutral
"Когда увидел, сколько сейчас стоит unmatched buffy:",neutral
Когда уже ascension сдеком в Москву отправят? До сих пор отправление в статусе Создан.,negative
"Когда хотели брать, но посмотрев на цены уже не будем, так как стоимость за гранью фантастики",negative
Когда черепахи?,neutral
"Когда-то давно видел, что при издании зелёной и жёлтой была еще на кике фиолетовая коробка. Будет ли она или нет? Или она как-то по другому была издана?",neutral
Кого она хороша?... а в итоге разочарование,negative
"колодострой это хорошо, это мы любим. приятной игры!",positive
Команд на маршрут может быть несколько?,neutral
Команд на маршрут может быть несколько? Или по одной команде на маршрут?,neutral
Командантэ капибара,neutral
Конец Июля для Асеншнс ещё не достаточно конец?),neutral
"конечно все решает цена, но проект интересный, давно ждал его. Думал крауды издадут.",positive
конечно можно мы за тебя будем очень рады,positive
"конечно, лучший из сериалов — «светлячок» 🙌 тут ещё называли «звёздный крейсер галактика» и «пространство» — они супер хороши. а самый угарный — «красный карлик».",positive
"Корпус Открытий со всеми допами взял, а вот Непобедимымые (пропустил) хотя цена очень низкая )) не мое",negative
Корпус? Сначала подумал...,neutral
Космополит скоро появится в продаже?,neutral
Космополит? Агент Авеню?,neutral
Котейка из Барселоны. Чувствуется рука того-же скульптора Фернандо Ботеро.,neutral
Котики за Шурочку!!1,positive
Кошмар,negative
Кракен (на удивление),neutral
Кракен (на удивление),neutral
"красивая, очень приятно смотреть , игра",positive
Крепость маджонг,neutral
Кринжатинкой попахивает)...,negative
Кроме ширм и акриловых стенди будет что-то новое?,neutral
круасс(ат)ан,neutral
Крутагидон 3,neutral
"Крутая игра, одна из лучших локализаций в 2025 году👍👍👍",positive
Крутая игра! Режем провода сутками...,positive
Крутая кепка. Но хотелось бы полосок меньше...,neutral
Круто! Спасибо!),positive
Круть 🤩,positive
Кстати а будет ли продолжение создания игры про поезда и кондукторов?,neutral
"Кстати стилёвая кепка, а не просто мерч ради мерча, как обычно делают😎",positive
Кстати стилёвая кепка...,positive
"Кстати, а печать зарубежная?",neutral
"Кстати, один из любимых наших мемов — вы прислали нам, когда мы праздновали день рождения :)",positive
Кстати! Хорошая мысль из брака продавать недостающие детальки для игр ☺,positive
Ксюшу обязательно берите на стрим.),neutral
Кто в теме... почему эту игру надо купить вам?,neutral
Кто есть кто?,neutral
Кто знает — какую механику символизирует Дон Жуан Кроули? 🧐,neutral
Кто подскажет размер карт в игре?,neutral
"Кто подскажет, как уложить сети в коробку? Они просто не влезают..",neutral
"Кто подскажет, на 7 картинке это кто/что? Из базы/допа?",neutral
Кто прошёл 24 миссию? Как вы это сделали? :),neutral
Кто то доходил в соло до 7 уровня?),neutral
"Кто-нибудь, отберите у них кринжемёт…",negative
Куб,neutral
Куба либре,neutral
"Куда писать, чтобы отредактировать состав команды ?",neutral
"Куда писать, чтобы отредактировать состав команды ? Подтверждение о регистрации пока не пришло, но заявку оставлял. Друзья тоже изъявили желание участвовать.",neutral
"Купил на авито саму игру, карточки с переводом там же, правила на тесере- вся игра русифицирована( правила на рус были вложены))",neutral
Купил на авито саму игру...,neutral
Купите мне кто нить пжлст),neutral
Куплено! 😍,positive
Куплено! И заметил косяк с автосортировкой...,negative
"Курлык курлык курлык курлык. Ну все, отдай погону",neutral
лава вот мне нра - а метеор не оч зашел,neutral
Летсплей будет?,neutral
"Либо синию, либо зелёную. )))",neutral
Лин-Лин Сяо пока что моя любимица.,positive
литерали ми каждую пятницу на работе,neutral
Лихолетье,neutral
Луковый рыцарь - это чисто отсылка на Dark souls 3,neutral
Лучше бы свои магазины оставили -____-,negative
лучше собирать одну фракцию или делать баланс в колоде?,neutral
"Лучше, чем оригинал! 😄",positive
Лучший экипаж Солнечной!,positive
"Люблю игры л99, вот бы и эту заполучить)",positive
люблю книги Ж.Верна,positive
любопытно посмотреть,neutral
Любую,neutral
Любую приму,neutral
"Любую хочу.. но кажется голубая первая была, с неё бы и начала",neutral
Любую!!!,positive
м... unmatched. первый том. )),neutral
"МА уехал примерно на конец осени? Чтобы знать, когда раскошеливаться на фф🫠",neutral
МА😭Пойду плакать…,negative
"Магазин на Коломяжском - это конечно потеря 😒 но я там только предзаказы забирал, так что оптимизацию понимаю...",negative
Максимум 4 игрока,neutral
Максимум апокалипсис опять все дальше и дельше. Где-то я уже это видел в прошлом году ),negative
Максимум можно только три очка действия иметь или можно получить и больше? Сколько максиму можно получить ОД?,neutral
"Мало ли😁""",neutral
Мар),neutral
Мариэль Мартит самая имбовая.,neutral
Марк из Магии настольных игр ее летсплеел https://www.youtube.com/watch?v=cGpdNtIvxrE,neutral
маркерираунда не опустили вроде,neutral
Масло масляное,neutral
Маша вперед!!!,positive
"Маша, я верю в тебя!!!! 😘",positive
мда,negative
"Мда, 726р за доставку в пвз подмосковья, эт сильно. Так ждала предзаказ и хотела фулфарш, но, пожалуй, с такими ценами на доставку подожду в рознице до скидок на маркетплейсах😢",negative
Мде,negative
мелко написано,negative
Места нет на полках. Что более мастхэвное?,neutral
Миллениум блейдс?,neutral
Милота😍,positive
Миниатюры будут?,neutral
минус голоса ведуших,negative
минус звук,negative
Миньки к Ascension Tactics можно будет купить?,neutral
Миньки к Инферно тоже уехали на сентябрь в итоге? Потому что там (https://vk.com/wall-15918043_446446) была несколько иная информация,neutral
Михаил Атаманов «Искажающие реальность» и «Защита периметра»🔥,positive
"Мне всё не даёт покоя вопрос: почему Стая-то? Может мне кажется, но это же совершенно обратный от оригинального названия смысл",neutral
"Мне кажется, ХГ переоценили свою семейку при живом Каркассоне :)",neutral
"Мне кажется, ХГ переоценили свою семейку при живом Каркассоне :)",negative
"мне нужны все, кроме синей!!!",neutral
"Мне очень нужны жëлтая и зелëная коробка для коллекции. Я когда их давно увидела и не надеялась, что появятся у нас",neutral
"Мнение такое,что хочется ещё больше вживую самому поиграть",neutral
"Мог пропустить вопрос, остальные допы в локализации будут?",neutral
"Может кто подсказать, что было в предзаказе зимой?",neutral
"Может невнимательно прочитал, но что по анмач ведьмак? И может есть какие новости по анмач органайзерам?",neutral
Может пробуждение медведя ещё раз напечатаете?,neutral
"Может я пропустил, ждать ли в этом году Unmatched том 3?",neutral
"Может я пропустила, а видео игрового процесса есть где-то?",neutral
"Может, кто знает, неопреновый мат тут будет функциональным, как замена какого-то игрового поля или планшета, или это просто ковер для красоты, на котором играть? На странице кика смотрел и увидел там просто картинку без разметок и прочего.",neutral
Можете добавить фото миниатюр?,neutral
"Можете звать меня ленивой/жадной задницей, но по ходу за акрилками будущее (субъективно приятнее некрашеного серого пластика) 😏👍",neutral
"Можете подсказать, если брал полный комплект версии 2.0, какие позиции докупить, которых там не было?🤔",neutral
Можете показать как внутри коробка устроена?,neutral
Можно будет миньки к Инферно вместе с игрой забрать?,neutral
можно верхнюю камеру?,neutral
"Можно вопрос знатокам, почему поле в ру версии Ascension Tactics меньше? То бишь в нем отсутствует места под раскладку магазина.",neutral
"Можно жетон атаки довесить, и добьет",neutral
можно ли наносить урон за кредиты в твоём кошельке?),neutral
Можно ли ожидать в будущем у вас продажи The Witcher: Legacy?,neutral
можно ли удалить из игры карту культистов?,neutral
Можно набрать больше 100),neutral
"Можно подождать игру на Тебуру, The Bad Karmas And The Curse of the Zodiac там идеально тема подходит :)",neutral
"Можно, пожалуйста, приблизительные даты начала и конца предзаказа?",neutral
мой перфекционист плачет))) НеОбходимо слитно))) и в рассрочке нет очепятки? две оплаты в октябре? В любом случае СЮДА ЕЁ)))),neutral
мой перфекционист плачет))) НеОбходимо слитно))) и в рассрочке нет очепятки? две оплаты в октябре? В любом случае СЮДА ЕЁ)))),neutral
Мой приз,neutral
Молодцы 😊 ждём Minodice и бигбокс к Орлеану 😊,positive
"Молодцы, без каких-либо разговоров беру фул фарш)",positive
"Молодцы, спасибо от всех тюменцев!)",positive
Монополия,neutral
Моя любимая картанка капибары,positive
"Муза - подобие диксита, карточки построены на созвездиях. Скорее всего и зодиак есть) Ну и любые таро-подобные, например недавний ""свет в тумане""",neutral
"музыка громкая, ребят плохо слышно",negative
"музыка громкая, чуть бы тише",negative
Музыка есть),neutral
музыку офф,negative
"Музыку убавьтк, пожалуйста",negative
музыку хотя бы верните!,negative
"Мы дак только первых, базовых знаем.",neutral
Мы его и так знаем :з,neutral
Мы играем с детьми в Зелёный цвет победы на командных тренингах),positive
"мы карточки покемонов коллекционировали, было дело) потом Берсерк в первом его виде)",neutral
Мюллер всю ночь топил печку. На утро печка утонула.,neutral
"на 2х 24 урона, 1го 12",neutral
"На 6:10 - LVL99 уже пофиксили сей дегенератский механ про ""замешай особые сеты"" ... огорчусь.",negative
"на бга удобно, конечно)))) только там нет зеленой и желтой) интересно чиво там добавили)))",neutral
"На БГГ пишут, что правила к игре плохо прописаны. У вас как? Исправите? 🥹",negative
На его месте должен был быть я 😞,negative
"На мой взгляд, весьма неплохой темп для достаточно гиковой игры. Надеюсь, издательство довольно🙃 Поздравляю победителей!",positive
на озоне тактикс пока не видно,neutral
На подарок возму🔥,positive
"на предзаказе же можно будет заказать просто допы? Без нового контента, и сколько нужно будет ждать по доставке?",neutral
на сколько сложно будет после игры или долго разбирать все карты обратно?,neutral
"На сколько сложные вопросы в большом квизе или как это называется, просто буду участвовать в первый раз и интересно было б узнать что стоит попробовать лайт или не лайт",neutral
"Наверное, это то состояние, до которого нездоровые люди пытаются закормить уличных голубей в парках и у подъездов, но вместо этого получают только засранный тротуар и вытоптанный газон... Казалось бы, почему? 🤣",neutral
Надо будет не забыть посмотреть,neutral
Надо было вам второй стрим мутить для подогрева 😏,neutral
Надо было всех делать в стиле Бэгбилдини)) на гребне волны мемологии тогда были б),neutral
Надо было переезжать в Питер,neutral
Надо вернуть верхний маркер стрелки домой,neutral
надо дротик кинуть в постер?),neutral
Назад в будущее,neutral
Название - Красное & белое,neutral
Название Неудержимые уже занято.,neutral
наконец то),positive
Наконец-то!,positive
Наконец-то! Беру две!,positive
напомни при получении уровня сбрасываешь карты. и оставляешь 3,neutral
Напомнило,neutral
"Напомните, пожалуйста, когда планируется поступление?",neutral
"например эффект карты если у вас есть 5+ золота в кармане, просто раздай сколько-то урона врагам",neutral
"Начал осваивать Ascension Tactics. Заметил на некоторых картах выражение «Конструкция, снаряжённая чемпионом».",neutral
Начало,neutral
"начался фильм Дисней, ахаха",neutral
Начинайте!!!!,neutral
не - не четвертый,neutral
Не взяла в первом предзаказе ... а оно теперь еще дороже будет 😅,negative
"Не взяла в первом предзаказе потому что было дорого, подумала ну ладно может возьму на следующем, а оно теперь еще дороже будет 😅",negative
Не вышила ещё только 😂,neutral
"не думала, что эта игра такая классная",positive
"Не знаю зачем, но оформил….",neutral
"Не знаю сколько это будет стоить, но чую что доставка будет от 1,5 тысяч)",negative
"Не знаю, какие у вас были расчеты ... но со стороны предзаказ выглядит довольно успешным, поздравляю!",positive
"Не знаю, спрашивали до этого или нет, в где печать будет? ...",neutral
"Не зря вписался в предзаказ, отличная игра",positive
Не игра а набор душных правил.,negative
Не нашел игру A Wild Venture (Дикое приключение). В списке игр ее тоже не было.,neutral
"Не ожидал такие цены! Удивили (естественно, приятно удивили)🥳",positive
Не очень понял преимущество фарша над игровым набором. Как будто оно только в конвертах. За 12к ),negative
"Не по теме, а когда к вам приедет seti?",neutral
не понял где быстрый гуакомоле,neutral
